probe	qSC_1	qSC_2	aSC_1	aSC_2	TAC_1	TAC_2	gene.symbol								
1449288_at	4.0006	4.4339	4.2376	4.2486	4.4295	4.1519	Gdf3								
1449289_a_at	12.9763	13.0547	12.2214	11.8493	13.7011	12.7450	NA								
1449290_at	4.1314	3.4057	4.0325	4.7109	3.7852	3.9166	Dpysl5								
1449291_a_at	5.9492	6.1300	6.9131	6.7763	7.1679	7.6765	Dcbld1								
1449292_at	7.4490	7.1150	6.9594	6.3745	6.9679	6.2311	Rb1cc1								
1449293_a_at	3.4706	2.8164	3.5913	3.8066	4.3105	5.1914	Skp2								
1449294_at	9.4197	9.5318	9.5480	9.2490	10.2480	10.1990	Mrps15								
1449295_at	7.0632	7.2734	7.2811	7.4008	7.8160	7.9404	NA								
1449296_a_at	5.3881	5.6809	5.7208	5.6655	5.5046	5.3278	Cnp								
1449297_at	2.6226	2.8237	2.8286	2.5598	2.9862	2.7020	Casp12								
1449298_a_at	3.2981	3.1703	3.2431	3.2431	3.0393	3.5347	Pde1a								
1449299_at	6.0432	5.6011	5.8917	6.2908	5.8714	5.7173	Lrp5								
1449300_at	6.0642	5.5523	5.9352	6.2558	5.9469	6.3784	Cttnbp2nl								
1449301_at	3.5890	3.8213	4.3547	3.9913	3.8891	3.7924	Slc7a13								
1449302_at	5.0265	5.2219	5.0070	5.3554	4.8084	4.9518	Abca2								
1449303_at	8.4055	7.4356	9.5656	9.4915	7.1239	8.0591	Sesn3								
1449304_at	5.7396	5.5417	5.7471	5.7448	5.9081	5.9574	2310061J03Rik								
1449305_at	3.2995	3.2792	3.3097	3.4388	3.6134	3.2571	F10								
1449306_at	3.4391	3.1803	3.2823	3.4297	3.4177	3.7177	Hsf2								
1449307_at	4.6419	4.6419	4.4759	4.3691	4.4519	4.3178	Dbndd1								
1449308_at	4.5067	4.5302	4.4976	4.5804	4.7708	4.5001	C6								
1449309_at	3.7880	3.7022	3.4575	3.7772	4.0222	3.5505	Cyp8b1								
1449310_at	2.6701	2.4523	3.9112	3.7908	2.5658	2.4915	Ptger2								
1449311_at	7.3399	6.7196	6.6366	6.1826	6.5277	6.1042	Bach1								
1449312_at	2.3675	2.3919	2.2096	2.4026	2.4379	2.4429	Npy5r								
1449313_at	2.4198	2.4552	2.4310	2.2717	2.6177	2.4893	Klk1b5								
1449314_at	2.3365	2.3454	2.2488	2.3910	2.4309	2.4773	Zfpm2								
1449315_at	5.4216	5.7589	4.8160	3.5468	3.7937	3.5468	Tenm3								
1449316_at	2.7248	3.0032	2.6892	2.7698	2.8782	2.7698	Cyp4f15								
1449317_at	4.6180	4.9444	4.8392	5.2677	5.4174	5.4333	Cflar								
1449318_at	2.1778	2.2900	2.6110	2.9919	2.6110	2.7320	Tubg2								
1449319_at	4.4076	3.0756	6.1894	5.6270	3.7177	3.4426	Rspo1								
1449320_at	2.4975	2.2017	2.7451	2.3442	2.3077	2.3613	Pbsn								
1449321_x_at	3.2480	3.1116	3.3866	3.4364	3.3651	3.5200	NA								
1449322_at	8.8163	8.3145	9.4656	9.1270	9.9763	10.2224	NA								
1449323_a_at	14.0590	14.0471	13.9540	14.0611	14.0511	14.0952	NA								
1449324_at	6.7321	6.4377	7.0302	6.8721	7.9214	7.6905	Ero1l								
1449325_at	5.0905	5.3698	5.7928	5.5564	5.4632	6.4628	Fads2								
1449326_x_at	3.5908	4.3600	4.4087	4.1663	4.1945	3.5696	Saa2								
1449327_at	3.2035	3.3414	3.2105	3.2215	3.2299	3.2041	1600015I10Rik								
1449328_at	2.8041	2.4489	3.7117	3.1747	3.0163	2.9307	Ly75								
1449329_at	6.6800	7.0897	6.4241	6.8616	6.2274	6.3501	Zfp235								
1449330_at	4.0321	4.3870	4.3106	3.7714	3.6936	3.8160	Pdzd3								
1449331_a_at	4.1261	3.9023	4.0486	3.8364	4.2494	4.0373	Rapsn								
1449332_at	3.1564	3.2868	2.8485	3.2462	3.1640	3.1564	Fhl5								
1449333_at	7.8539	7.5984	8.0569	8.6070	8.5909	9.0570	Sf3a1								
1449334_at	7.8209	6.6248	9.4092	9.5144	7.6823	8.5542	Timp3								
1449335_at	10.1565	8.6420	11.4501	11.1591	9.4208	10.3833	Timp3								
1449336_a_at	6.9432	6.7422	7.0701	6.6989	7.3672	6.9557	Slk								
1449337_at	3.2330	3.3181	3.3359	3.5352	3.5867	3.2494	Tdo2								
1449338_at	9.3017	9.2225	9.5005	9.6595	9.4304	9.4759	Anapc16								
1449339_at	6.1467	6.2512	6.4232	6.4781	6.0480	6.0421	Anapc16								
1449340_at	12.5602	12.2102	13.0177	13.2322	12.3996	11.4279	Sostdc1								
1449341_a_at	5.2419	5.1699	5.3881	5.3881	5.2264	4.8610	Stom								
1449342_at	10.0018	10.3562	10.1940	9.5955	10.9634	10.6264	Ptplb								
1449343_s_at	7.8087	7.8141	7.5081	7.6861	7.4826	7.8506	Sin3a								
1449344_s_at	2.6663	2.8709	2.7375	2.6663	2.7750	2.5774	2210409E12Rik								
1449345_at	6.2135	6.2337	6.6919	5.9582	7.9489	8.3153	Ccdc34								
1449346_s_at	6.4752	6.4086	6.5991	6.3699	6.5830	7.2257	Riok1								
1449347_a_at	2.6128	2.4808	2.6781	2.7983	2.8571	2.6242	NA								
1449348_at	5.6993	4.5577	6.6598	5.9931	7.6638	8.2027	Mpp6								
1449349_at	6.9342	6.9582	7.3702	7.4482	8.1261	7.7725	Nudt1								
1449350_at	3.3995	3.3788	3.2945	3.3400	3.3659	3.4725	Osr1								
1449351_s_at	6.9091	6.4616	6.7561	5.7615	4.5329	4.8037	Pdgfc								
1449352_at	5.3180	5.3940	5.1104	5.3644	5.3506	5.3826	Poll								
1449353_at	7.9185	7.6852	7.8814	8.1099	6.9911	7.6253	Zmat3								
1449354_at	8.2278	8.1875	7.2379	6.8618	5.8286	6.0988	Zrsr1								
1449355_a_at	7.1883	6.9764	6.7624	6.8150	6.6561	6.9432	Eps15l1								
1449356_at	2.6500	2.5114	2.6755	2.2427	2.4751	2.2256	Asb5								
1449357_at	9.6600	9.8629	8.5428	8.8980	8.2646	7.9652	2310030G06Rik								
1449358_at	3.8567	3.9564	3.8278	3.9866	3.8829	4.0054	M1ap								
1449359_at	3.9454	4.0663	3.9941	4.0934	4.4056	3.6432	Pax1								
1449360_at	3.6279	3.6823	3.5239	3.5899	3.6853	3.6376	Csf2rb2								
1449361_at	3.2470	3.1371	3.1304	2.8705	3.0174	3.0891	Tbx21								
1449362_a_at	8.1681	8.2765	7.7334	8.0721	7.3066	7.2179	Mink1								
1449363_at	9.5978	9.4991	12.5722	13.0786	12.4019	11.5386	Atf3								
1449364_at	3.2525	3.3953	3.6949	3.3347	3.6568	3.5134	Aurkc								
1449365_at	8.0791	8.0318	6.8172	7.1591	7.4750	6.9696	S1pr5								
1449366_at	2.6917	2.8772	3.1056	3.2012	3.3663	3.2623	Mmp8								
1449367_at	5.1199	5.1735	4.2526	5.0543	5.7486	5.3359	Trex2								
1449368_at	4.7148	3.9592	5.6246	6.3328	11.5769	12.4374	Dcn								
1449369_at	3.6697	3.8294	3.7261	4.0071	3.7168	3.8986	Tmprss2								
1449370_at	5.1670	4.5821	6.3556	6.4453	6.5260	6.8355	Sox4								
1449371_at	5.5456	5.3224	5.6868	5.7107	5.6411	5.9236	Hars2								
1449372_at	8.6101	8.0747	8.7325	9.0361	8.8527	9.2585	Dnajc3								
1449373_at	3.1865	2.7651	3.1723	3.4682	3.0858	3.5277	Dnajc3								
1449374_at	3.4459	3.4431	3.4517	3.2552	3.2100	3.0047	Pipox								
1449375_at	3.1429	3.2382	3.0092	3.1033	2.9815	3.1127	Ces2a								
1449376_at	7.0757	7.4656	6.4313	6.5047	6.2137	6.2562	Nicn1								
1449377_at	7.1037	7.1995	6.8331	6.8676	6.3814	6.4875	Nicn1								
1449378_at	3.9798	4.5962	5.8035	6.3636	9.2348	9.6695	Krt27								
1449379_at	5.2929	5.4080	5.4733	5.0969	5.1184	4.9297	Kdr								
1449380_at	3.3844	3.0009	3.3930	3.1389	3.2105	2.8597	Pacsin1								
1449381_a_at	4.1623	3.6847	4.5328	3.5919	3.9002	3.9753	Pacsin1								
1449382_at	3.3261	3.5633	3.4068	3.2591	3.2413	3.2122	Slc6a12								
1449383_at	3.7045	3.9781	4.0357	3.9127	3.8910	3.8910	Adssl1								
1449384_at	3.7863	4.0363	4.1177	3.7770	3.8001	4.2941	4931417E11Rik								
1449385_at	2.9955	3.3069	2.9391	2.9339	3.1944	2.7958	Hsd17b6								
1449386_at	3.9543	4.0060	3.7221	3.9496	4.0060	3.7987	Hsd17b6								
1449387_at	3.9581	4.4137	5.5353	5.3856	7.3912	9.3296	Krt33a								
1449388_at	3.3483	3.5101	3.2395	3.2255	3.3648	3.2707	Thbs4								
1449389_at	3.2074	2.7242	2.9180	3.0800	3.0325	2.9655	Tal1								
1449390_at	4.2192	4.6346	4.8323	4.7650	4.8558	5.5443	Gpatch4								
1449391_at	2.7858	2.8678	2.7084	2.8737	3.2726	2.8017	Zfp37								
1449392_at	4.5296	4.3245	4.7604	4.6570	4.7608	4.9112	Hsd17b1								
1449393_at	2.4164	2.8029	2.8971	2.7514	2.6699	2.9580	Sh2d1a								
1449394_at	2.3491	2.7118	2.7533	2.6579	2.6818	2.4055	Slco1b2								
1449395_at	3.0317	2.8971	2.6892	2.7628	3.2599	2.8412	Ankrd61								
1449396_at	7.0660	3.5235	8.9655	8.9784	3.7209	4.6608	Aoc3								
1449397_at	7.8281	7.6679	7.7537	8.2761	7.6825	8.2605	Hoxb2								
1449398_at	2.9108	2.7069	3.0279	2.8495	2.6436	2.5249	Rpl3l								
1449399_a_at	5.3565	5.4825	5.6735	5.6174	5.9157	5.5572	Il1b								
1449400_at	3.8537	4.2256	4.2658	3.9831	3.9246	4.1141	Csl								
1449401_at	3.4383	3.0292	3.4407	3.2414	3.4896	3.3558	C1qc								
1449402_at	4.2494	4.5196	4.1116	4.1707	4.1878	4.4552	Chst7								
1449403_at	5.4207	5.4498	4.9679	5.9331	4.8005	4.6058	Pde9a								
1449404_at	6.4913	6.7493	5.1878	5.2521	5.0238	5.1061	Pip4k2a								
1449405_at	6.4326	6.7328	5.7570	6.4808	4.4219	4.5196	Tns1								
1449406_at	7.1975	7.0653	7.1072	7.5634	7.0644	7.0843	Cyhr1								
1449407_at	6.3792	6.2871	6.3207	6.1367	5.8958	6.1635	Ift81								
1449408_at	3.3086	3.1509	2.9632	2.9183	3.1481	2.9625	Jam2								
1449409_at	3.6855	3.4412	3.4776	3.4266	3.4659	3.6630	Sult1c2								
1449410_a_at	12.2143	12.3436	11.7740	11.5162	11.7369	11.6041	Gas5								
1449411_at	3.7072	3.7177	3.6138	3.6035	3.7808	3.5855	Dscam								
1449412_at	10.3818	10.6212	10.2820	10.4763	10.0124	9.7825	Mien1								
1449413_at	3.9921	4.2756	4.5213	4.4375	4.3291	4.3588	Mpv17l								
1449414_at	5.3045	5.7516	4.9717	4.6452	4.4260	5.1321	Zfp53								
1449415_at	7.5154	7.5342	7.4985	7.4237	8.5362	8.0708	Chd1l								
1449416_at	2.2646	2.5462	2.4347	2.5462	2.4522	2.4896	Fzd4								
1449417_at	3.2022	2.9376	3.0943	2.6688	2.8035	2.5677	Ambn								
1449418_s_at	5.8724	5.8172	5.7609	5.6706	5.8051	5.8421	Fbxo36								
1449419_at	5.3081	5.4333	5.1857	5.6936	6.9895	6.9661	Dock8								
1449420_at	4.9079	4.8493	5.0389	5.0367	4.8410	5.0045	Pde1b								
1449421_a_at	3.0270	2.9580	3.1589	2.8404	2.8652	2.6845	Kcne2								
1449422_at	4.1503	4.1452	4.0951	3.9685	4.1067	4.1230	Cdh4								
1449423_at	6.0084	5.7998	6.4260	6.3958	6.1527	5.7780	Mast1								
1449424_at	9.6188	9.4361	9.7537	9.5956	9.0849	8.3357	Plek2								
1449425_at	3.0163	3.4383	3.1316	3.2742	3.2842	2.8411	Wnt2								
1449426_a_at	2.7927	2.7387	2.3707	2.7823	2.6207	2.8927	Anxa10								
1449427_at	5.1143	4.8309	4.8243	4.5986	4.7238	4.5693	Prss37								
1449428_at	3.3380	3.5780	3.1149	3.3273	3.1502	3.3106	Cldn18								
1449429_at	5.7919	5.7858	5.2960	5.3395	5.0654	5.3178	Fkbp1b								
1449430_a_at	2.8420	3.0201	3.0377	2.9666	2.9937	2.8675	Treh								
1449431_at	2.4268	2.2278	2.2716	2.2998	2.2716	2.2019	Trpc6								
1449432_a_at	3.2070	3.1186	3.1053	3.2666	3.2053	2.9425	Mmel1								
1449433_at	4.3759	4.6173	4.4249	4.7022	4.9033	4.5680	P2rx5								
1449434_at	2.4953	2.5923	2.7725	2.6196	2.8354	2.8957	Car3								
1449435_at	7.4752	7.5308	7.4321	8.1056	7.6136	7.4375	B4galt3								
1449436_s_at	14.5804	14.5798	14.5519	14.6233	14.4186	14.3342	NA								
1449437_at	7.3292	7.3694	7.3970	7.0779	7.3697	7.7673	D6Wsu163e								
1449438_at	7.4306	7.6125	7.4820	7.4421	7.6978	7.5633	Dpm1								
1449439_at	6.4837	6.3256	6.4921	6.4403	5.8595	6.0855	Klf7								
1449440_at	4.2102	4.5973	3.9094	4.3596	4.3774	4.2164	Lpin3								
1449441_a_at	7.9252	7.9522	8.8305	9.0475	8.7795	8.8145	Wbp1								
1449442_at	7.1215	7.2983	6.6949	6.9542	7.6853	7.4075	Pex11a								
1449443_at	5.9159	5.8672	7.0283	6.7043	6.0271	5.9870	Decr1								
1449444_a_at	8.5480	8.2582	7.8756	7.5930	7.6666	8.1084	NA								
1449445_x_at	9.3665	9.3675	8.7329	8.3971	8.4545	8.6384	NA								
1449446_at	6.7052	6.5954	6.5492	6.3827	6.8856	6.9603	Ccdc59								
1449447_at	2.8131	2.8148	3.0754	2.7451	2.8314	2.8729	Cst10								
1449448_at	7.3484	7.2226	7.8149	7.9665	7.6860	7.7271	Med9								
1449449_at	4.8526	5.1564	4.6391	4.5838	5.0357	4.3738	Ptges								
1449450_at	6.9891	6.7712	6.2601	6.2301	6.7216	5.7954	Ptges								
1449451_at	10.2928	11.5250	8.1794	7.3926	4.7739	5.7162	Serpinb11								
1449452_a_at	2.7378	2.8771	3.1750	3.2901	3.0035	3.2248	Gp2								
1449453_at	4.2109	4.8592	3.0293	3.2817	3.1878	3.0224	Bst1								
1449454_at	3.0535	3.6802	2.6817	2.7287	2.4548	2.5132	Bst1								
1449455_at	3.5592	3.6118	4.0786	3.9128	3.6133	4.0575	Hck								
1449456_a_at	3.7276	3.8351	3.7666	3.7455	3.5927	3.8202	Cma1								
1449457_at	3.5064	3.5212	3.5279	3.4545	3.7593	3.3217	Acot12								
1449458_at	2.9434	3.0424	3.1825	3.2073	3.1290	3.0426	Foxi1								
1449459_s_at	6.6111	6.8927	5.1330	5.6138	7.2053	6.7913	Asb13								
1449460_at	4.2262	4.4735	4.0147	4.6073	4.9083	5.0653	Asb13								
1449461_at	2.8332	3.3799	2.9794	3.4655	4.6790	3.8313	Rbp7								
1449462_at	4.8651	5.0006	4.7109	4.7922	4.7483	4.6850	Pbld2								
1449463_at	4.4334	4.5471	4.4445	4.4016	4.4268	4.4223	Klk1b8								
1449464_at	4.1269	4.6115	4.1166	4.2083	4.4596	4.4810	Kcnq1								
1449465_at	3.4988	4.0191	3.5875	3.6430	3.5838	3.7177	Reln								
1449466_at	5.0838	5.3352	5.1363	4.9421	4.9796	4.6860	Clec3b								
1449467_at	4.2494	4.2680	3.9180	4.2128	4.6790	4.0744	NA								
1449468_at	4.4338	5.1609	3.8569	3.8852	3.9614	3.6870	St6galnac5								
1449469_at	2.8971	2.9049	3.0241	3.0729	3.4756	2.9865	Pkd2l2								
1449470_at	4.6981	3.9023	4.8372	5.2074	6.1059	7.5247	Dlx1								
1449471_at	5.3037	4.3682	5.3786	5.4406	6.6476	6.9516	Kcnmb4								
1449472_at	3.9692	3.9023	4.0486	4.3104	3.9195	3.9272	Gpr12								
1449473_s_at	5.1652	5.3475	5.5867	5.3476	5.2053	5.2170	Cd40								
1449474_a_at	6.1232	5.8740	6.1883	6.1982	6.1232	5.6143	Nsmf								
1449475_at	5.1720	4.2541	6.5777	6.5087	7.3011	6.5350	Atp12a								
1449476_at	5.5456	5.2075	5.7616	5.5623	5.9380	6.1059	Stk30								
1449477_s_at	3.6334	3.4655	4.1014	4.1770	3.8052	3.6489	Slc2a10								
1449478_at	4.5504	5.0279	4.9339	5.0411	4.7951	4.9409	Mmp7								
1449479_at	3.7966	4.0018	4.1097	4.2173	3.6557	3.0965	Cyp2b13								
1449480_at	6.3912	6.5717	6.2500	6.0975	5.9532	6.1996	NA								
1449481_at	7.5020	7.2280	7.2892	7.1745	7.7511	7.6298	Slc25a13								
1449482_at	4.9213	4.0701	5.4847	5.4304	7.6458	8.1261	NA								
1449483_at	6.5864	6.5223	5.4670	5.2513	5.8103	5.6913	Polk								
1449484_at	3.1524	3.4408	3.2639	3.3870	3.5923	3.3094	Stc2								
1449485_at	7.5716	7.5188	7.3544	7.4520	7.3791	7.3030	Ripk1								
1449486_at	2.7061	2.8020	2.7251	2.7025	2.7981	2.8888	Ces1g								
1449487_at	2.9389	3.4823	2.9649	3.2144	2.7644	3.3974	Ccdc70								
1449488_at	4.9147	4.8598	4.8390	4.9966	4.8716	4.3038	Pitx1								
1449489_at	3.2582	3.0474	2.9794	3.4124	3.3210	3.0998	Tssk2								
1449490_at	5.5379	5.5248	5.3577	5.3453	6.1763	6.2830	Mbd4								
1449491_at	7.4791	7.1134	7.0463	7.6338	7.3130	6.8799	Card10								
1449492_a_at	3.9823	3.8033	3.6235	3.8486	4.0841	3.9972	Lect2								
1449493_at	3.4126	3.9172	3.4654	3.4104	3.5698	3.6029	Insl5								
1449494_at	2.7379	2.6227	2.3868	2.4528	2.5148	2.2717	Rab3c								
1449495_at	3.0679	2.6811	2.8112	2.8401	2.8786	2.8226	Reg3a								
1449496_at	4.2255	4.1335	4.2025	4.0734	4.0695	3.9023	2010109I03Rik								
1449497_at	3.4970	3.5445	3.6356	3.7306	3.7663	3.5311	Il12b								
1449498_at	3.4466	3.4549	3.6676	3.5809	3.5245	3.4048	Marco								
1449499_at	8.2206	8.4114	7.7660	8.2840	7.2805	7.2244	Hoxa7								
1449500_at	7.4926	7.3701	4.8328	4.0523	6.7575	5.0481	Serpinb7								
1449501_a_at	5.0367	5.6474	5.4338	5.1791	5.0833	4.9824	Gzmm								
1449502_at	3.1645	3.2784	3.0760	3.1510	3.1251	3.2394	Dazl								
1449503_at	5.9673	5.7153	6.1843	5.9963	6.6343	6.5490	Kpna1								
1449504_at	4.3216	4.0852	4.1124	4.6043	4.8044	5.0974	Kpna1								
1449505_at	7.8863	7.5200	7.7304	7.4893	7.8075	7.7518	Kpna1								
1449506_a_at	12.3279	12.5427	11.9435	12.0037	11.9402	12.0242	Eef1d								
1449507_a_at	10.6104	10.6023	10.3154	10.3887	9.9501	9.7632	Cd47								
1449508_at	3.6808	4.0177	4.0030	3.8033	3.7772	3.7860	Il27ra								
1449509_at	8.1088	8.2038	8.3098	8.1109	7.9722	7.9891	Serf1								
1449510_at	5.9277	5.5107	5.5090	6.3179	3.8970	4.4301	Zfp467								
1449511_a_at	6.2455	6.1944	6.6381	6.7858	7.0237	6.9045	Ssbp4								
1449512_a_at	2.5489	2.4050	2.7701	2.5497	2.6415	2.6037	Zfx								
1449513_at	2.7043	2.8959	2.8339	2.7151	2.8203	2.7910	Adam24								
1449514_at	4.7572	3.8428	4.9446	5.1219	4.1589	4.9357	Grk5								
1449515_at	6.9331	6.8509	6.4451	5.5854	6.3832	6.0113	Zfp292								
1449516_a_at	4.5058	4.1028	4.2821	4.5196	5.0022	4.5353	Rgs3								
1449517_at	4.9913	4.6851	5.8509	5.6299	5.4153	5.3502	Qpctl								
1449518_at	3.5857	3.5058	3.8015	4.0485	3.8994	4.2271	Qpctl								
1449519_at	5.8195	5.2296	7.8052	6.9174	7.7418	7.7288	Gadd45a								
1449520_at	5.8423	5.5911	5.2378	5.4302	5.1652	4.9207	Ttc28								
1449521_at	2.7984	2.9723	3.0886	3.1941	3.0298	3.0437	Cd93								
1449522_at	4.5431	5.0454	4.5208	4.7430	4.4738	4.6250	Unc5c								
1449523_at	9.8154	9.9457	9.7308	10.0337	9.6131	9.2377	Bcl7c								
1449524_at	6.9582	7.1815	6.5268	6.7687	5.8334	6.5063	Eda								
1449525_at	3.3756	3.4672	3.2962	2.9555	3.2908	3.4331	Fmo3								
1449526_a_at	6.0801	6.2706	5.0779	5.2047	7.3238	6.1954	Gdpd3								
1449527_at	4.4764	4.2922	4.6615	4.7874	3.0483	3.2219	Pcdhb7								
1449528_at	6.8821	5.9895	5.1934	4.9824	6.1504	5.2777	Figf								
1449529_s_at	2.3695	2.2385	2.3195	2.2469	2.5485	2.4895	Prl7a1								
1449530_at	6.8591	6.7638	7.2692	6.0084	6.7186	7.0309	Trps1								
1449531_at	5.7454	5.9696	5.5554	6.2222	3.9840	3.9061	Leprel2								
1449532_at	4.5699	4.6849	4.7590	4.5000	4.7042	4.5255	Chrng								
1449533_at	3.7840	4.3846	3.4241	3.9619	3.2604	3.3183	Tmem100								
1449534_at	2.7414	2.5814	2.5675	2.3827	2.7163	2.5453	Sycp3								
1449535_at	3.6630	3.8742	3.6708	3.7613	3.8062	3.5742	Znrf4								
1449536_at	4.7917	4.9772	5.1856	4.8814	4.4301	4.5753	Kcnn1								
1449537_at	5.2670	4.9538	5.3767	5.0802	4.9708	4.7627	Msh5								
1449538_a_at	3.8214	2.8961	3.4192	3.3200	4.4751	4.8846	Gcnt1								
1449539_at	2.1436	2.1525	2.2306	2.3205	2.0719	1.8864	Ms4a6d								
1449540_at	3.4754	3.7820	3.6589	3.6393	3.5953	3.4754	Rhox9								
1449541_x_at	2.6384	2.7750	3.0416	2.6626	2.9612	2.7844	1700010I14Rik								
1449542_at	7.0014	6.7920	6.7335	6.8557	6.1020	5.3725	Pbx1								
1449543_at	3.6341	3.4949	3.6039	3.7856	3.7159	3.4184	Zscan5b								
1449544_a_at	4.5346	4.5650	4.8895	4.8738	4.5369	4.7474	Kcnh2								
1449545_at	7.7617	7.5817	6.7319	7.5722	3.5018	3.8617	Fgf18								
1449546_a_at	7.2154	7.2115	6.4285	6.0458	6.2900	6.7404	Zfp617								
1449547_at	2.6595	2.5794	2.5218	2.4894	2.8828	2.6036	Asb14								
1449548_at	5.6982	4.8576	5.4547	5.7620	5.8572	6.0284	Efnb2								
1449549_at	3.6050	3.9373	3.7020	3.5829	4.0466	3.8518	Efnb2								
1449550_at	5.8506	5.8695	4.9139	5.9964	4.5374	4.5179	Myo1c								
1449551_at	5.9724	6.4816	5.7471	6.6396	5.5374	5.7084	Myo1c								
1449552_at	5.9689	5.4527	6.0638	5.6678	6.3991	6.6300	Zfr								
1449553_at	6.5029	6.5728	6.6087	6.8308	6.3288	6.5871	Nkain1								
1449554_at	4.7386	4.7168	5.1713	5.7428	5.7911	6.5726	Tle3								
1449555_a_at	3.5621	3.8033	3.7177	3.6551	4.0222	3.7580	Fetub								
1449556_at	10.4958	10.6180	8.9952	9.6046	10.1905	8.8738	NA								
1449557_at	5.8874	5.6693	6.0555	5.8254	6.4886	6.7862	Yae1d1								
1449558_at	3.4324	3.2621	3.3563	3.1102	3.1764	3.3263	F8								
1449559_at	6.1925	6.3396	6.0116	6.5659	8.8617	9.8630	Msx2								
1449560_at	2.8256	2.9033	2.9990	2.8959	3.2177	2.8946	Krtap1-5								
1449561_at	4.0729	4.0645	4.1264	4.0089	3.9778	4.0832	Nkapl								
1449562_at	3.4052	3.5832	3.6659	3.4498	3.1168	3.5619	1700001G17Rik								
1449563_at	3.0953	2.9804	3.2520	3.1892	3.0178	3.0625	Cntn1								
1449564_at	3.8215	4.1450	4.2244	3.7488	4.3449	3.8780	Tpsg1								
1449565_at	7.6903	7.6477	5.2394	4.2132	5.4830	5.0907	Cyp2g1								
1449566_at	4.6727	4.9293	5.0608	4.8736	4.7406	4.6775	Nkx2-5								
1449567_at	2.4441	2.5169	2.7930	2.5833	2.5324	2.7215	Tktl1								
1449568_at	3.3299	3.4275	3.3348	3.3739	3.3739	3.3876	Klb								
1449569_at	3.2590	3.3086	3.0835	3.2209	3.3328	3.2965	Thpo								
1449570_at	4.3218	4.3399	4.1032	4.0258	4.2278	4.0883	Klrb1c								
1449571_at	2.4947	2.2892	2.2799	2.3809	2.2839	2.5173	Trhr								
1449572_at	2.6234	2.9987	2.9762	2.8121	2.9922	2.9163	Trhr								
1449573_at	4.9784	4.9479	5.1781	5.0217	5.1860	5.1525	Alpk3								
1449574_a_at	9.6506	9.5503	10.3695	10.1994	10.5438	10.6829	Cdc42								
1449575_a_at	12.5952	12.5938	12.6658	12.5134	12.4783	12.2519	Gstp1								
1449576_at	8.5202	8.3149	8.4260	8.0957	7.9993	8.3667	Eif1ax								
1449577_x_at	7.5104	7.5397	8.8463	8.2882	8.2819	8.1455	Tpm2								
1449578_at	3.4922	3.7000	3.3826	3.2887	4.6217	4.6311	Supt16								
1449579_at	8.4663	8.3959	7.9185	8.2064	8.8530	7.8510	Sh3yl1								
1449580_s_at	6.6998	7.2150	6.1931	6.5434	5.5647	5.1525	NA								
1449581_at	5.4890	5.4284	5.9437	5.8520	5.4586	5.4214	Emid1								
1449582_at	3.6229	3.5439	3.3021	3.4228	3.5165	3.7900	Cdx1								
1449583_at	5.3480	5.5063	5.5194	5.3478	4.2309	4.4969	Pcdhb20								
1449584_at	3.8855	4.5200	4.4508	4.4025	4.4407	4.4695	Dgkg								
1449585_at	3.5586	3.4685	3.1550	3.1921	4.0581	3.9969	Il1rap								
1449586_at	11.0321	10.3690	11.3527	11.6166	11.7105	11.3991	Pkp1								
1449587_a_at	2.5351	2.4290	2.2283	2.1980	2.2952	2.2338	Prol1								
1449588_at	4.4301	4.3631	4.0449	4.1309	4.4669	4.4733	Abca4								
1449589_x_at	2.7516	2.5585	2.9736	2.9413	3.5666	3.8549	Nkap								
1449590_a_at	5.6012	5.6435	5.8911	5.6800	5.1343	4.5581	Mras								
1449591_at	3.4383	4.2616	3.3206	3.4262	4.3761	3.8198	Casp4								
1449592_at	4.8050	5.0817	4.7975	5.0838	5.2467	4.8821	Tcf15								
1449593_at	3.4473	3.1711	3.7310	3.3485	3.5675	3.4939	NA								
1449594_at	3.1220	2.7379	3.0045	2.7851	3.0067	2.7651	NA								
1449595_at	3.2630	3.1980	3.2010	3.1812	3.0500	2.9706	C79490								
1449596_at	2.8691	2.3690	2.3535	2.2866	2.3154	2.3594	C78142								
1449597_at	2.5677	2.7677	2.5559	2.4533	2.4578	2.3232	NA								
1449598_at	2.6572	2.5990	2.7914	2.6535	2.8608	3.0551	NA								
1449599_at	2.5255	2.4131	2.1367	2.1927	2.2473	2.2952	NA								
1449600_at	3.4383	2.8034	3.1991	3.1703	2.9916	3.0203	Gm3716								
1449601_x_at	3.0239	3.4648	2.5596	2.4935	2.5361	2.4049	NA								
1449602_at	2.3150	2.1958	2.1251	2.3467	2.3390	2.3053	NA								
1449603_at	2.6039	2.6921	2.4995	2.0283	2.4145	2.1971	AI594671								
1449604_at	4.2970	4.2229	4.5404	4.3646	4.8170	4.2314	NA								
1449605_at	3.3246	3.0316	3.5423	3.3936	3.6259	3.3196	NA								
1449606_at	3.6431	3.7040	3.6655	3.6915	3.8596	3.6706	NA								
1449607_at	4.1546	4.4630	4.5024	4.3713	4.2090	4.5279	A230070E04Rik								
1449608_a_at	6.0253	6.1380	5.0956	5.6700	4.4438	5.1973	NA								
1449609_at	3.3246	4.0113	3.6148	3.6404	3.7275	3.3850	NA								
1449610_at	2.4353	2.8920	2.8928	2.5619	2.7685	2.6328	Ep400								
